x,y,z
0.028985507246376812,0.6956521739130435,0.9748346631101789
0.36231884057971014,0.8115942028985507,0.15482702689828784
0.5797101449275363,0.2898550724637681,0.16546564618549897
0.6666666666666667,0.40579710144927533,0.24935665237806234
0.028985507246376812,0.20289855072463767,0.9515036282385597
0.08695652173913043,0.4782608695652174,0.9968290688820605
0.8985507246376812,0.8695652173913043,0.19712157028850774
0.927536231884058,0.6231884057971014,0.17783185236096455
0.4927536231884058,0.4782608695652174,0.9009906894041048
0.8985507246376812,0.10144927536231883,0.24967324256685058
0.15942028985507248,0.5652173913043478,0.906984038894255
0.5797101449275363,0.07246376811594203,0.35024937457042554
0.31884057971014496,0.5507246376811594,0.7822100178322359
0.8260869565217392,0.14492753623188406,0.48883673814755296
0.8115942028985508,0.7536231884057971,0.5141017595168079
0.5942028985507247,0.8985507246376812,0.3460676141960887
0.7391304347826086,0.463768115942029,0.4692132229408483
0.9710144927536232,0.15942028985507245,0.24987719578496626
0.463768115942029,0.6231884057971014,0.2310071946825681
0.8840579710144928,0.07246376811594203,0.24365180318313454
0.6086956521739131,0.8985507246376812,0.4890577058381551
0.391304347826087,0.9565217391304348,0.04071954566088284
0.855072463768116,0.30434782608695654,0.20713888246524534
0.14492753623188406,0.9565217391304348,0.0860788041719652
0.8985507246376812,0.18840579710144928,0.45011305163149623
0.2028985507246377,0.40579710144927533,0.7102935497819017
0.14492753623188406,0.057971014492753624,0.07888563897472825
0.4492753623188406,0.36231884057971014,0.24914397120502307
0.6231884057971014,0.4927536231884058,0.9821700338150601
0.4927536231884058,0.8115942028985507,0.06542115231587617
0.2173913043478261,0.9565217391304348,0.2141142564087626
0.782608695652174,0.6956521739130435,0.23129183514281446
0.8260869565217392,0.42028985507246375,0.23875885615618891
0.8260869565217392,0.8260869565217391,0.8185971298976241
0.8695652173913044,0.855072463768116,0.09385786752154984
0.7971014492753623,0.9855072463768116,0.03358360213452399
0.7971014492753623,0.5362318840579711,0.3975471025600434
0.014492753623188406,0.9565217391304348,0.9814107398531564
0.10144927536231885,0.4492753623188406,0.9767178144241248
0.9565217391304348,0.9710144927536232,0.1277197499427436
0.2608695652173913,0.7101449275362318,0.17921524004068948
0.5072463768115942,0.2318840579710145,0.08311422588620408
0.6956521739130435,0.4492753623188406,0.197279294275802
0.4492753623188406,0.37681159420289856,0.21554145452072682
0.11594202898550725,0.34782608695652173,0.7604500968813314
0.4782608695652174,0.5797101449275363,0.11682035193172799
0.07246376811594203,0.5652173913043478,0.9803638539280852
0.8260869565217392,0.7826086956521738,0.967481763761677
0.6376811594202899,0.9855072463768116,0.9528258377941157
0.9130434782608696,0.7826086956521738,0.799767805800043
0.6666666666666667,0.5217391304347826,0.821073612949787
0.4347826086956522,0.42028985507246375,0.22306485204921647
0.2028985507246377,0.3913043478260869,0.6288535610163714
0.8115942028985508,0.014492753623188406,0.13114702150327895
0.7246376811594203,0.4927536231884058,0.9759354977331657
0.6521739130434783,0.9565217391304348,0.9826581987734465
0.391304347826087,0.9855072463768116,0.025085037384572146
0.5217391304347826,0.028985507246376812,0.06411162243421614
0.8115942028985508,0.18840579710144928,0.9835684839258165
0.5217391304347826,0.8985507246376812,0.19785588436619506
0.5072463768115942,0.42028985507246375,0.053626300170697264
0.13043478260869565,0.5942028985507246,0.8734285519428944
0.4927536231884058,0.014492753623188406,0.20982007872315508
0.7971014492753623,0.18840579710144928,0.9998045004886545
0.391304347826087,0.13043478260869565,0.15586327765415628
0.17391304347826086,0.10144927536231883,0.20045052219289577
0.30434782608695654,0.15942028985507245,0.014573798296052591
0.11594202898550725,0.9710144927536232,0.14667160397111528
0.8840579710144928,0.5217391304347826,0.6979545173390432
0.8115942028985508,0.6231884057971014,0.17046332764133762
0.6521739130434783,0.9130434782608695,0.9098939837652701
0.2318840579710145,0.8695652173913043,0.22135186946107357
0.5797101449275363,0.057971014492753624,0.4061754771331786
0.014492753623188406,0.014492753623188406,0.9811024954808721
0.34782608695652173,0.4782608695652174,0.9499452576917069
0.31884057971014496,0.42028985507246375,0.5190926422099058
0.5797101449275363,0.6956521739130435,0.1987993353912333
0.927536231884058,0.7101449275362318,0.3949104892266688
0.7391304347826086,0.5652173913043478,0.12994772603434893
0.4927536231884058,0.8695652173913043,0.23240775243202422
0.6956521739130435,0.5362318840579711,0.5170009727690915
0.9710144927536232,0.3913043478260869,0.19852777324045334
0.14492753623188406,0.4492753623188406,0.9528128841376313
0.028985507246376812,0.4927536231884058,0.9999612319295758
0.391304347826087,0.6086956521739131,0.006915474303507208
0.33333333333333337,0.2753623188405797,0.21183298949583818
0.855072463768116,0.8695652173913043,0.0642876774388676
0.17391304347826086,0.681159420289855,0.36573319398193443
0.6086956521739131,0.6231884057971014,0.1632207459661026
0.0,0.3333333333333333,1.0
0.6521739130434783,0.9855072463768116,0.9934782805957056
0.2028985507246377,0.9130434782608695,0.2488803650225132
0.2463768115942029,0.8695652173913043,0.17847198964878874
0.6231884057971014,0.30434782608695654,0.15462643460431028
0.5072463768115942,0.9710144927536232,0.15375856253111186
0.10144927536231885,0.42028985507246375,0.9437084366951596
0.6086956521739131,0.08695652173913043,0.5703394987698188
0.6666666666666667,0.4927536231884058,0.979610305423488
0.2028985507246377,0.34782608695652173,0.3703256118479581
0.4927536231884058,0.13043478260869565,0.23224227846375836
0.4347826086956522,0.2463768115942029,0.18027578532300145
0.08695652173913043,0.5942028985507246,0.9425675672332837
0.36231884057971014,0.0,0.14527531388375198
0.5942028985507247,0.0,0.6490794838201381
0.33333333333333337,0.07246376811594203,0.19836304786259396
0.5072463768115942,0.34782608695652173,0.14882951544736714
0.927536231884058,0.2463768115942029,0.9990575508743538
0.8260869565217392,0.5217391304347826,0.7330755021006343
0.7101449275362319,0.5507246376811594,0.1719514721525923
0.6376811594202899,0.2753623188405797,0.08777339223040363
0.2463768115942029,0.5797101449275363,0.6925836050480481
0.028985507246376812,0.681159420289855,0.9780026689039313
0.8840579710144928,0.4492753623188406,0.06197655546553299
0.13043478260869565,0.30434782608695654,0.5570873735806459
0.8840579710144928,0.14492753623188406,0.015618511489315758
0.34782608695652173,0.7681159420289855,0.02190624779035293
0.2318840579710145,0.5652173913043478,0.8090858389328152
0.8840579710144928,0.6086956521739131,0.1405801073190229
0.13043478260869565,0.927536231884058,0.04092873671782891
0.2028985507246377,0.37681159420289856,0.5435571679733944
0.2463768115942029,0.37681159420289856,0.3741647651278051
0.4057971014492754,0.34782608695652173,0.24822863945920814
0.855072463768116,0.37681159420289856,0.19689878952976722
0.9710144927536232,0.014492753623188406,0.1784604927583807
0.5217391304347826,0.9130434782608695,0.16753262733956123
0.15942028985507248,0.4782608695652174,0.9893647537708965
0.36231884057971014,0.4492753623188406,0.7254270508279839
0.13043478260869565,0.2753623188405797,0.4611956623473113
0.5217391304347826,0.4492753623188406,0.4807319457876816
0.7246376811594203,0.11594202898550725,0.9737394044134302
0.7536231884057971,0.5797101449275363,0.2484154133819349
0.37681159420289856,0.10144927536231883,0.15896736849271592
0.5942028985507247,0.5362318840579711,0.6317122931771024
0.34782608695652173,0.5217391304347826,0.9493543401784245
0.014492753623188406,0.37681159420289856,0.997292111343116
0.36231884057971014,0.7826086956521738,0.08133578018365221
0.7971014492753623,0.21739130434782608,0.8491119824239924
0.4492753623188406,0.40579710144927533,0.008333815212629325
