x,y,z
0.4057971014492754,0.14492753623188406,0.7435370069031836
0.0,0.9855072463768116,0.6240442575870645
0.8840579710144928,0.8985507246376812,0.48082204656804384
0.014492753623188406,0.6521739130434783,0.3040420303036422
0.5362318840579711,0.6231884057971014,0.4718715268262885
0.6811594202898551,0.2898550724637681,0.5903365903571843
0.5652173913043478,0.6811594202898551,0.46620311668123743
0.5507246376811594,0.2753623188405797,0.4331048575020872
0.5072463768115942,0.18840579710144928,0.3483740811408813
0.8985507246376812,0.6521739130434783,0.5346831908013847
0.5362318840579711,0.37681159420289856,0.23620924707795576
0.13043478260869565,0.8405797101449275,0.6934430196444464
0.9130434782608696,0.5217391304347826,0.30892952131200974
0.8840579710144928,0.14492753623188406,0.39452619409223744
0.4927536231884058,0.6956521739130435,0.43165389545216637
0.5072463768115942,0.21739130434782608,0.35661851808024997
0.21739130434782608,0.07246376811594203,0.3917446328086827
0.5797101449275363,0.42028985507246375,0.36063729068560296
0.37681159420289856,0.5942028985507246,0.41643044803600404
0.2753623188405797,0.37681159420289856,0.47699364882978673
0.8405797101449275,0.5507246376811594,0.6348145858160883
0.13043478260869565,0.8695652173913043,0.47410844995506496
0.7246376811594203,0.4927536231884058,0.6666156474414573
0.4782608695652174,0.3333333333333333,0.3950855653999202
0.2318840579710145,0.014492753623188406,0.5335420839029117
0.7681159420289855,0.855072463768116,0.20425213736912406
0.3333333333333333,0.21739130434782608,0.43597397311843844
0.11594202898550725,0.7681159420289855,0.3858291356814557
0.391304347826087,0.08695652173913043,0.2917941565186427
0.30434782608695654,0.2318840579710145,0.556947264403889
0.4782608695652174,0.2318840579710145,0.6823103075641989
0.5217391304347826,0.42028985507246375,0.7018736001033451
0.2318840579710145,0.2898550724637681,0.3689404477902985
0.17391304347826086,0.07246376811594203,0.31137630257291693
0.4057971014492754,0.5942028985507246,0.4660240780956061
0.5942028985507246,0.2318840579710145,0.4884076799542988
0.5942028985507246,0.43478260869565216,0.6316715681342371
0.2318840579710145,0.6811594202898551,0.5125250153450017
0.6521739130434783,0.6956521739130435,0.3554588217923242
0.9855072463768116,0.5942028985507246,0.4602150670378649
0.4057971014492754,0.9710144927536232,0.44372731028619894
0.9565217391304348,0.2318840579710145,0.5306437247580186
0.4057971014492754,0.5507246376811594,0.6613118467778728
0.17391304347826086,0.15942028985507248,0.6432626796110332
0.4492753623188406,0.11594202898550725,0.5707167537420277
0.10144927536231885,0.08695652173913043,0.40144524112034186
0.9565217391304348,0.9710144927536232,0.4424531339733446
0.6666666666666666,0.6086956521739131,0.686130691983064
0.4927536231884058,0.6811594202898551,0.43264103914513585
0.0,0.5942028985507246,0.6593268530769072
1.0,0.36231884057971014,0.4103913935226216
0.36231884057971014,0.014492753623188406,0.1820205204926582
0.11594202898550725,0.5507246376811594,0.5403717051983685
0.855072463768116,0.6231884057971014,0.41615220128567354
0.9855072463768116,0.391304347826087,0.586166954812275
0.15942028985507248,0.4492753623188406,0.38077692877345903
0.8115942028985508,0.9710144927536232,0.535500684838114
0.5507246376811594,0.7971014492753623,0.33313028024985264
0.21739130434782608,0.9855072463768116,0.2592825542598851
0.5217391304347826,0.31884057971014496,0.3513186929356496
0.37681159420289856,0.5072463768115942,0.45287683724738254
0.8695652173913043,0.043478260869565216,0.450436343460563
0.2608695652173913,0.5652173913043478,0.5538588226886115
0.11594202898550725,0.2028985507246377,0.35161466267216007
1.0,0.4492753623188406,0.16505581720700205
0.9565217391304348,0.15942028985507248,0.5101405254171074
0.2753623188405797,0.391304347826087,0.8059874813918986
0.8695652173913043,0.927536231884058,0.6494925597198533
0.5362318840579711,0.4927536231884058,0.35320907239410754
0.6811594202898551,0.14492753623188406,0.42303817372445474
0.5797101449275363,0.3333333333333333,0.3061233106004578
0.8405797101449275,0.2608695652173913,0.4967517865959608
0.6086956521739131,0.855072463768116,0.45006655650129207
0.6521739130434783,0.21739130434782608,0.488319048123554
0.5362318840579711,0.08695652173913043,0.4265777867213412
0.13043478260869565,0.6666666666666666,0.6300485077625024
0.391304347826087,0.9710144927536232,0.3589875230972075
0.5652173913043478,0.7246376811594203,0.44195639680657317
0.2608695652173913,0.9420289855072463,0.35108536068810037
0.11594202898550725,0.7536231884057971,0.7917667304975601
0.9710144927536232,0.8115942028985508,0.042996485268354125
0.6376811594202899,0.37681159420289856,0.562500908165073
0.2318840579710145,0.14492753623188406,0.3863103294729115
0.9420289855072463,0.10144927536231885,0.3707075888975422
0.4492753623188406,0.13043478260869565,0.6015678032816425
0.5797101449275363,0.043478260869565216,0.5891401933184548
0.014492753623188406,0.2898550724637681,0.6021960947225208
0.2318840579710145,0.463768115942029,0.3816460538053784
0.9565217391304348,0.5652173913043478,0.4193954267183933
0.782608695652174,0.0,0.27540496263391445
0.43478260869565216,0.15942028985507248,0.545720863234624
0.4782608695652174,0.855072463768116,0.1661851751167227
0.6231884057971014,0.5072463768115942,0.2619863734896164
0.15942028985507248,0.6521739130434783,0.10274574936015943
0.11594202898550725,0.21739130434782608,0.7262186098453648
0.6231884057971014,0.9420289855072463,0.23540476792578424
0.5942028985507246,0.7101449275362319,0.23215547952574309
0.15942028985507248,0.2608695652173913,0.48069504623246906
0.2028985507246377,0.5652173913043478,0.512362501308536
0.17391304347826086,0.4782608695652174,0.4138729453812263
0.7536231884057971,0.6811594202898551,0.35418950935056526
1.0,0.8840579710144928,0.6623873906731724
0.463768115942029,0.043478260869565216,0.4825018807414917
0.8695652173913043,0.9565217391304348,0.3534332978438517
0.07246376811594203,0.463768115942029,0.14740632141875462
0.9855072463768116,0.9565217391304348,0.44975645210356924
0.057971014492753624,0.5217391304347826,0.48816623709113327
0.855072463768116,0.9130434782608696,0.4617761081109161
0.2318840579710145,0.5507246376811594,0.2590516823499084
0.014492753623188406,0.4782608695652174,0.4590751846770466
0.8115942028985508,0.9420289855072463,0.6807924733511496
0.5507246376811594,0.782608695652174,0.6365480436216192
0.9565217391304348,0.6956521739130435,0.3184665556297464
0.8695652173913043,0.014492753623188406,0.44451617123753173
0.7391304347826088,0.6521739130434783,0.46314493218087494
0.5362318840579711,0.7101449275362319,0.4125868599035102
0.8115942028985508,0.31884057971014496,0.4744398892922952
0.5217391304347826,0.36231884057971014,0.5449187857971307
0.8695652173913043,0.5072463768115942,0.3778171571300939
0.5652173913043478,0.8695652173913043,0.31323452736589397
0.7971014492753623,0.13043478260869565,0.3230717932528828
0.10144927536231885,0.2608695652173913,0.6253624709665419
0.37681159420289856,0.37681159420289856,0.5939013688996546
0.2898550724637681,0.13043478260869565,0.7441851200051077
0.057971014492753624,0.11594202898550725,0.545739480683754
0.855072463768116,0.07246376811594203,0.4410800826960157
0.9855072463768116,0.782608695652174,0.5818615495243582
0.31884057971014496,0.8115942028985508,0.29348561818545704
0.2028985507246377,0.8260869565217391,0.6349837832965658
0.15942028985507248,0.9420289855072463,0.49722643403054545
0.5217391304347826,0.30434782608695654,0.25973713741426024
0.7681159420289855,0.37681159420289856,0.41584723430435755
0.6811594202898551,0.11594202898550725,0.5911195244693944
0.7971014492753623,0.2028985507246377,0.3757757710793959
0.2753623188405797,0.34782608695652173,0.287204910225681
0.6521739130434783,0.30434782608695654,0.35510974089008973
0.463768115942029,0.8405797101449275,0.4157391180697544
0.5797101449275363,0.5797101449275363,0.45831407329804646
0.5797101449275363,0.08695652173913043,0.40722140156900655
0.7246376811594203,0.4057971014492754,0.33111432677208563
0.7246376811594203,0.4782608695652174,0.11556033849368913
0.6666666666666666,0.4492753623188406,0.3036867849100702
0.4782608695652174,0.2753623188405797,0.3138306969215811
0.8260869565217391,0.4782608695652174,0.28322403373630206
0.14492753623188406,0.8840579710144928,0.33501364968175035
1.0,0.2028985507246377,0.5498498639240488
0.7971014492753623,0.6521739130434783,0.7199952420072939
0.8695652173913043,0.4927536231884058,0.5774387867280812
0.37681159420289856,0.9130434782608696,0.35462144602211854
0.4057971014492754,0.08695652173913043,0.6254566460107006
0.43478260869565216,0.21739130434782608,0.5653612030240124
0.7681159420289855,0.30434782608695654,0.6869906899893028
0.014492753623188406,0.7101449275362319,0.27213029085186885
0.36231884057971014,0.6376811594202899,0.6535718765851907
0.07246376811594203,0.11594202898550725,0.3609461724026321
0.8405797101449275,0.2463768115942029,0.41577426668730894
0.6376811594202899,0.6956521739130435,0.2078933552524606
0.34782608695652173,0.463768115942029,0.45369822263121684
0.4492753623188406,0.7971014492753623,0.36750394228621636
0.8985507246376812,0.11594202898550725,0.22619880260774652
0.2753623188405797,0.5362318840579711,0.6346135567132634
0.057971014492753624,0.7681159420289855,0.288701994862805
0.5507246376811594,0.7101449275362319,0.416700441174736
0.08695652173913043,0.2318840579710145,0.27962527219192346
0.4492753623188406,0.2898550724637681,0.3267385693550937
0.2898550724637681,0.30434782608695654,0.33885941611497306
0.9855072463768116,0.9420289855072463,0.6029328174748706
0.5797101449275363,0.014492753623188406,0.463299183453038
0.6956521739130435,0.5217391304347826,0.07837948000220449
0.2318840579710145,0.7971014492753623,0.3889351147456686
0.34782608695652173,0.8405797101449275,0.29417716289819773
0.2318840579710145,0.6086956521739131,0.39873142491091407
0.6086956521739131,0.5217391304347826,0.3714887013564271
0.43478260869565216,0.014492753623188406,0.6115161722170378
0.7246376811594203,0.5942028985507246,0.5117788739618839
0.5652173913043478,0.3333333333333333,0.4449394618983725
0.07246376811594203,0.2318840579710145,0.6753809871042609
0.31884057971014496,0.391304347826087,0.19191713206685385
0.782608695652174,0.15942028985507248,0.4388850295985636
0.15942028985507248,0.21739130434782608,0.30674450642939427
0.0,0.15942028985507248,0.41693965796755655
