"nums","errors"
50,0.108704465996676
52,0.108328795236155
54,0.107969936270211
56,0.108206894947061
58,0.107623940642544
60,0.10796915954394
62,0.108120336321844
64,0.108144600501646
66,0.108347495609454
68,0.108536006007269
70,0.108242179740186
72,0.107670676254682
74,0.10752174166599
76,0.106867937311205
78,0.106975458549089
80,0.106941715005767
82,0.106965750319623
84,0.106919532400324
86,0.106790727602737
88,0.106720355631754
90,0.106752712618418
92,0.1067958742914
94,0.106910440762605
96,0.106845125974698
98,0.106642563684946
100,0.106608945834245
102,0.106560019871708
104,0.106607314703479
106,0.106574404653116
108,0.106581341861949
110,0.106588294623863
112,0.106572172658386
114,0.10661909644201
116,0.10664774373724
118,0.106728680716605
120,0.106739287083385
122,0.106713795441682
124,0.106872810317849
126,0.106855051570514
128,0.106875790209083
130,0.106688251953212
132,0.106631697507331
134,0.106599885542093
136,0.106622874360361
138,0.106626798247217
140,0.106607673054564
142,0.10669577565483
144,0.106671042001799
146,0.10677272323737
148,0.106722452599565
150,0.106679992172948
152,0.106686575563862
154,0.106657926262904
156,0.106613623941464
158,0.106731070253343
160,0.106663711418125
162,0.106648940232842
164,0.106693802921295
166,0.106724010859898
168,0.106728299457351
170,0.106683365403638
