"nums","errors"
50,0.186748639854258
51,0.187100143436631
52,0.184651203883479
53,0.179593731441125
54,0.181260278993492
55,0.178557188829586
56,0.180817493773883
57,0.179830583535603
58,0.179614284526725
59,0.178141684786755
60,0.177734681098195
61,0.178835636351046
62,0.204661022818389
63,0.200305252578247
64,0.199671545549673
65,0.19529892338497
66,0.195898243489768
67,0.194954652102197
68,0.192816366418104
69,0.189961396050881
70,0.167816698411946
71,0.186713033421301
72,0.184944960105078
73,0.175263458166912
74,0.176260359606022
75,0.176693213716417
76,0.174173129069871
77,0.167680764826197
78,0.168339495292929
79,0.164918045647013
80,0.166431770967579
81,0.165633771497641
82,0.164590807077809
83,0.148556486061129
84,0.15821104516715
85,0.164660527535676
86,0.164373144148313
87,0.165949957851085
88,0.164520480825359
89,0.162400279044229
90,0.158494443422416
91,0.156785998955687
92,0.156638463909223
93,0.15410335625456
94,0.154700211520035
95,0.152947446356701
96,0.153164189339892
97,0.152033441266843
98,0.151516538967104
99,0.148795507252838
100,0.149457011252259
101,0.144507190621936
102,0.145936039830793
103,0.14638472411483
104,0.147061686742247
105,0.147167332624893
106,0.145853010841666
107,0.141536005623821
108,0.135390550586157
109,0.134921156604062
110,0.135058142117851
111,0.128902699288218
112,0.129420589981087
113,0.129862215299711
114,0.127809316136687
115,0.127638250624188
116,0.12448093197757
117,0.123675458546777
118,0.123878654897874
119,0.124861173336097
120,0.124670861760755
121,0.124799735431284
122,0.124818327945671
123,0.122436833795326
124,0.121891813380255
125,0.122168519900662
126,0.121070768856155
127,0.120762457714196
128,0.118535222481707
129,0.11841538851373
130,0.118670478390487
131,0.118033693058123
132,0.118484017773516
133,0.118572009635717
134,0.118818664562071
135,0.11628250963362
136,0.116706216360166
137,0.116799653489375
138,0.116885650054566
139,0.116934463265954
140,0.116873704334459
141,0.116840841763145
142,0.107066583254077
143,0.106257223370684
144,0.102316766877083
145,0.101628298400298
146,0.101653893651476
147,0.101589701667762
148,0.101587056165339
149,0.102094041301381
150,0.101912492647814
151,0.0999019328481089
152,0.0997666307494751
153,0.0963097372838753
154,0.0963351830680998
155,0.0961117989586719
156,0.0961146483203058
157,0.0957181121167605
158,0.0964530531433677
159,0.0961683859709896
160,0.0960777608608752
161,0.0961022236918647
162,0.0948729498189872
163,0.0959428650167555
164,0.0957864144339687
165,0.0958294563579941
166,0.0962453123303391
167,0.0942408345266744
168,0.0947841774478721
169,0.0946736949681391
170,0.0945887242182165
171,0.0946101562465013
172,0.095694270007161
173,0.0946730897915778
174,0.0947685543613091
175,0.0947928686438185
176,0.0946293471532748
177,0.0946748738939626
178,0.0946855119845997
179,0.0950231232165792
180,0.0951164658249099
181,0.095113490678484
182,0.0961452641903554
183,0.0963332090117931
184,0.0953489122240185
185,0.0953680538048174
186,0.0969673339821867
187,0.0958525916081342
188,0.0954215235319884
189,0.0954402627753519
190,0.0950210111399837
191,0.0947734062587188
192,0.0948244143922822
193,0.0937175461084831
194,0.0928055133076314
195,0.0929103028767442
196,0.0917013260848868
197,0.0915979931005096
198,0.0915825335270107
199,0.0893803486599759
200,0.0878919582282085
201,0.087906475381639
202,0.0877559848814477
203,0.0877774999596732
204,0.0878030869996566
205,0.0878055997503866
206,0.0858582862969755
207,0.0862511978526948
208,0.0866191102175032
209,0.0863585477416614
210,0.0860854763791147
211,0.0827580871685161
212,0.082679826796509
213,0.0826809520293671
214,0.0827289762549071
215,0.0830289276316476
216,0.0830083540298606
217,0.08291379519767
218,0.0829093527367596
219,0.0827057229584863
220,0.082666598835861
221,0.0826432872992944
222,0.0826739524164276
223,0.0810171871625778
224,0.0807224473229976
225,0.0802397170681304
226,0.0802071878152328
227,0.080150667989027
228,0.079872486196632
229,0.0797611775938878
230,0.0797707154817196
