"nums","errors"
50,0.186748718722877
51,0.188023080595167
52,0.187019783397853
53,0.181736710297835
54,0.181273920919696
55,0.180522018300529
56,0.181205440862775
57,0.178231500639451
58,0.174706057466229
59,0.171740097078489
60,0.171369040825884
61,0.172975822293224
62,0.167371453022219
63,0.1682045946528
64,0.167621137787715
65,0.169999605442764
66,0.16966398838272
67,0.170184207255512
68,0.169392594073763
69,0.168174210208784
70,0.166599576326246
71,0.165561818046006
72,0.162167332609798
73,0.167123628288917
74,0.166246953603851
75,0.163634450397415
76,0.16261821076333
77,0.163794574502183
78,0.16366139059469
79,0.163929877642669
80,0.163856046354464
81,0.163723074959427
82,0.16584323368497
83,0.165607729233693
84,0.166510324846081
85,0.165302870033001
86,0.161558326149839
87,0.176636413776608
88,0.171903435651031
89,0.167063705927624
90,0.162997261127865
91,0.154497584690396
92,0.152908619428148
93,0.153239511848281
94,0.151715547427867
95,0.15150171296429
96,0.151795946125772
97,0.150228222865163
98,0.148462787600933
99,0.143642871398537
100,0.142032952805165
101,0.140744275847832
102,0.141700278614386
103,0.140924060349254
104,0.139385234706049
105,0.13870198688934
106,0.138047871395085
107,0.136926583864794
108,0.137271707195955
109,0.137331700105513
110,0.139439968780793
111,0.138851063115875
112,0.138924328779386
113,0.139170698202105
114,0.139140249145525
115,0.137763735976882
116,0.137317611795794
117,0.136636008875958
118,0.137148617631254
119,0.137006251067293
120,0.137206590919554
121,0.137311893285268
122,0.135672273145911
123,0.135430543005309
124,0.132969557477522
125,0.130371576456466
126,0.130291406556899
127,0.12939964103784
128,0.12958605712051
129,0.129609204528393
130,0.128755659193601
131,0.128534667568746
132,0.126201364198199
133,0.126121982645859
134,0.125401726777005
135,0.125352318228976
136,0.125455236676156
137,0.128111069964501
138,0.127647830932827
139,0.127084762275563
140,0.126154673581199
