"nums","errors"
50,0.040302268872358
52,0.0392148719442739
54,0.0382286517913414
56,0.0276088031001462
58,0.0252985321761558
60,0.0267274942957178
62,0.0227935108104394
64,0.0229882868479604
66,0.0229826795914477
68,0.0229636732549388
70,0.0222458382256432
72,0.0221401543725053
74,0.0212867758840129
76,0.0207716879320996
78,0.0211339831514204
80,0.021267681979272
82,0.0211259368568607
84,0.0210379058296213
86,0.0205417331515325
88,0.0201756736569813
90,0.0200929032127982
92,0.0200917913950321
94,0.0200549559392761
96,0.0200559451601585
98,0.0183695653228623
100,0.0182840701261598
102,0.0194874259418904
104,0.0184886336307799
106,0.0183521363615132
108,0.0180063561726476
110,0.0177254166925662
112,0.0173205072359316
114,0.0175039257731321
116,0.017139078584329
118,0.015254927358672
120,0.01560503772064
122,0.0154896029906422
124,0.0153325771626419
126,0.0150630283818721
128,0.0150250504084203
130,0.0149554811507385
132,0.0146297423463036
134,0.0164379743914362
136,0.013488322692659
138,0.0165644948893975
140,0.0138066899606622
142,0.0138116872650265
144,0.0164848164314455
146,0.0128259814942711
148,0.012548249495033
150,0.0121216684506588
152,0.0160689751566142
154,0.0121675208331184
156,0.0115685863925204
158,0.0110894220874925
160,0.0164149085942748
162,0.0114029748805648
164,0.0110572408340711
166,0.0111512859139953
168,0.0111549101025058
170,0.0109465492628925
172,0.0108706238316419
174,0.0109489002070613
176,0.0109203722373529
178,0.0111130181187468
180,0.0110831158311874
182,0.0164528677893901
184,0.0117313677566071
186,0.0117729128425299
188,0.0116823143114441
190,0.0116252878088167
192,0.0111254309210945
194,0.0163041292219549
196,0.0110701582502636
198,0.0113460369681889
200,0.0111242030397379
202,0.0165082137150496
204,0.0114848811295318
206,0.0114487725705101
208,0.0111702460024127
210,0.0110083787687545
212,0.0108425072283218
214,0.0107341676747779
216,0.0108189263755235
218,0.0160857380061767
220,0.0162253171315216
222,0.0108606899727363
224,0.0161577882222251
226,0.0106884297796247
228,0.0109900782708136
230,0.0108470512894221
