"","x","y","z"
"X1301",0.63768115942029,0.492753623188406,0.0808269420555184
"X1824",0.246376811594203,0.855072463768116,0.00396348802311072
"X2806",0.0869565217391304,0.985507246376812,0.000151866534551608
"X4448",0.623188405797102,0.536231884057971,0.0918226354541038
"X988",0.710144927536232,0.739130434782609,0.0565673142614414
"X4398",0.333333333333333,0.927536231884058,0.00226061960123664
"X4624",0.101449275362319,0.0869565217391305,0.000902182955066708
"X3234",0.579710144927536,0.579710144927536,0.0790524047527668
"X3078",0.91304347826087,0.652173913043478,0.0050581026135566
"X303",0.0289855072463768,0.739130434782609,0.00104329901512961
"X1008",0.304347826086957,0.434782608695652,0.0909772845484725
"X864",0.072463768115942,0.782608695652174,0.00154506652357165
"X3359",0.36231884057971,0.376811594202899,0.0899683807897199
"X1878",0.202898550724638,0.173913043478261,0.00674215880640358
"X3762",0.507246376811594,0.956521739130435,0.00246420525624963
"X2432",0.144927536231884,0.376811594202899,0.0250747507424235
"X3505",0.115942028985507,0.681159420289855,0.00652200792084552
"X4844",0.739130434782609,0.27536231884058,0.0627008769641456
"X1856",0.869565217391304,0,0.000469138374231823
"X3795",0.971014492753623,0.391304347826087,0.00333837309462797
"X4562",0.971014492753623,0.0869565217391305,0.00042977053986213
"X1036",0.391304347826087,0.985507246376812,0.00121071376886015
"X3179",0.884057971014493,0.463768115942029,0.0199458530759969
"X613",0.898550724637681,0.927536231884058,0.000490169216002335
"X1303",0.739130434782609,1,0.000574284604689284
"X1883",0.0144927536231884,0.681159420289855,0.00171882711315287
"X66",0.449275362318841,0.550724637681159,0.0860621715258372
"X1864",0.434782608695652,0.0724637681159421,0.00798005140350706
"X4238",0.507246376811594,0.884057971014493,0.00738456251190132
"X1658",0.91304347826087,0.521739130434783,0.0116073371056924
"X2348",0.246376811594203,0.434782608695652,0.0800432650587171
"X2920",0.695652173913044,0.144927536231884,0.0139643185491565
"X2403",0.869565217391304,0.318840579710145,0.0116814566625446
"X907",0.681159420289855,0.173913043478261,0.0308156378353012
"X4026",0.985507246376812,0.231884057971014,0.00133351770858662
"X3253",0.463768115942029,0.826086956521739,0.0270985188433516
"X3864",0.652173913043478,0.420289855072464,0.0898111136130955
"X525",0.72463768115942,0.855072463768116,0.00503559466035032
"X3519",0.536231884057971,0.0434782608695652,0.00443388042276862
"X2000",0.898550724637681,0.405797101449275,0.0130455762714588
"X3990",0.652173913043478,0.608695652173913,0.0888293834410111
"X3145",0.391304347826087,0.753623188405797,0.0835321956444477
"X3804",0.521739130434783,0.623188405797101,0.0839632789101386
"X2687",0.521739130434783,0.550724637681159,0.0803207874130139
"X2573",0.072463768115942,0.579710144927536,0.00704186039210627
"X3833",0.840579710144928,0.463768115942029,0.0746188796622913
"X114",1,0.391304347826087,0.00218766477411549
"X2316",0.0289855072463768,0.666666666666667,0.0022450245986318
"X3554",0.0869565217391304,0.420289855072464,0.00843817594222306
"X3361",0.217391304347826,0.782608695652174,0.00647701619852489
"X1301.1",0.63768115942029,0.492753623188406,0.0763403862716436
"X1824.1",0.246376811594203,0.855072463768116,0.0035127364519311
"X2806.1",0.0869565217391304,0.985507246376812,0.000151751219635035
"X4448.1",0.623188405797102,0.536231884057971,0.0903506074560869
"X988.1",0.710144927536232,0.739130434782609,0.0524654781555405
"X4398.1",0.333333333333333,0.927536231884058,0.00258398366849624
"X4624.1",0.101449275362319,0.0869565217391305,0.000857753118430109
"X3234.1",0.579710144927536,0.579710144927536,0.0809639090276946
"X3078.1",0.91304347826087,0.652173913043478,0.0046786065595009
"X303.1",0.0289855072463768,0.739130434782609,0.00120928398816243
"X1008.1",0.304347826086957,0.434782608695652,0.0818168455094581
"X864.1",0.072463768115942,0.782608695652174,0.00150804990067007
"X3359.1",0.36231884057971,0.376811594202899,0.0820677595255448
"X1878.1",0.202898550724638,0.173913043478261,0.00683467135893012
"X3762.1",0.507246376811594,0.956521739130435,0.00240329003637382
"X2432.1",0.144927536231884,0.376811594202899,0.0262110995393287
"X3505.1",0.115942028985507,0.681159420289855,0.00621966692752978
"X4844.1",0.739130434782609,0.27536231884058,0.0641058323487958
"X1856.1",0.869565217391304,0,0.000414399884667973
"X3795.1",0.971014492753623,0.391304347826087,0.00361710399178949
"X4562.1",0.971014492753623,0.0869565217391305,0.000432532017690584
"X1036.1",0.391304347826087,0.985507246376812,0.0012205820334257
"X3179.1",0.884057971014493,0.463768115942029,0.0209084429030328
"X613.1",0.898550724637681,0.927536231884058,0.000438591155094791
"X1303.1",0.739130434782609,1,0.000570805193017244
"X1883.1",0.0144927536231884,0.681159420289855,0.00149468411673883
"X66.1",0.449275362318841,0.550724637681159,0.0806244615881743
"X1864.1",0.434782608695652,0.0724637681159421,0.00950349380138112
"X4238.1",0.507246376811594,0.884057971014493,0.00709207560681176
"X1658.1",0.91304347826087,0.521739130434783,0.011096761208308
"X2348.1",0.246376811594203,0.434782608695652,0.0730764696677111
"X2920.1",0.695652173913044,0.144927536231884,0.0138164191227097
"X2403.1",0.869565217391304,0.318840579710145,0.0107607343317958
"X907.1",0.681159420289855,0.173913043478261,0.028557824756716
"X4026.1",0.985507246376812,0.231884057971014,0.00133282885677124
"X3253.1",0.463768115942029,0.826086956521739,0.0243227135486884
"X3864.1",0.652173913043478,0.420289855072464,0.0803259557374376
"X525.1",0.72463768115942,0.855072463768116,0.0045014450678949
"X3519.1",0.536231884057971,0.0434782608695652,0.00425325568930239
"X2000.1",0.898550724637681,0.405797101449275,0.0129312799990123
"X3990.1",0.652173913043478,0.608695652173913,0.0885489060642663
