"nums","errors"
50,0.261342844249723
53,0.259115532649471
56,0.253127795035284
59,0.19005030400934
62,0.187518775178268
65,0.186076524495355
68,0.179182039053309
71,0.173199746309719
74,0.180137789825517
77,0.178073623366293
80,0.175588782663226
83,0.175754449975421
86,0.173631009964108
89,0.171371059166774
92,0.169800177432968
95,0.166261669149802
98,0.162514250495433
101,0.162369323279667
104,0.160456425693495
107,0.160774826047386
110,0.155299609135301
113,0.162246027268153
116,0.158508206415115
119,0.146677561812895
122,0.163711464188533
125,0.162767575972416
128,0.157227416610489
131,0.136421096757094
134,0.134436927841403
137,0.127435198506232
140,0.122851337968308
143,0.122253254769069
146,0.120772526197229
149,0.11683638254146
152,0.11192975321726
155,0.112850279802643
158,0.113096602503924
161,0.112445991079467
164,0.110938889256978
167,0.109597056852725
170,0.112171244349965
173,0.110058911030229
176,0.109548127182254
179,0.108315129172456
182,0.108307685399817
185,0.106353216800531
188,0.105483941487033
191,0.102666068371683
194,0.103379720472994
197,0.103107789250103
200,0.104510345860617
203,0.10417564118681
206,0.104132404240687
209,0.100633159123596
212,0.10053017745293
215,0.100926585215277
218,0.101646096447935
221,0.100440893590371
224,0.098845696709524
227,0.0970115461374809
230,0.0965803641219367
233,0.0967913887526502
236,0.0972094020696556
239,0.0963489116122049
242,0.0957107099997023
245,0.0967073360019784
248,0.0963044290364222
251,0.0961585078719361
254,0.0951087330961661
257,0.0945603550182625
260,0.0944945082504215
263,0.0932830597868276
266,0.0915148989426735
269,0.0919891420824551
272,0.092320110875222
275,0.0901330525613583
278,0.0885058736031098
281,0.0888611930510264
284,0.088366630696928
287,0.0880291919167712
290,0.0852603325304945
293,0.0846839283340933
296,0.0851019374021372
299,0.0841493419690686
302,0.0845550498489359
305,0.0844221719010667
308,0.0829636255503406
311,0.0825627436141974
314,0.0822100165877321
317,0.0821581081766014
320,0.0793810447746492
