"","x","y","z"
"X1301",0.246376811594203,0.231884057971014,0.616297015486158
"X1824",0.565217391304348,0.681159420289855,0.732647852624394
"X2806",0.768115942028985,0.521739130434783,0.438569429605446
"X4448",0.0434782608695652,0.536231884057971,0.649347911892441
"X988",0.492753623188406,0.246376811594203,0.369658683899977
"X4398",0.91304347826087,0.289855072463768,0.354589677573328
"X4624",0.217391304347826,0.405797101449275,0.511452598479272
"X3234",0.36231884057971,0.0724637681159421,0.402122154215996
"X3078",0.376811594202899,0.159420289855072,0.492713989870976
"X303",0.840579710144928,0.884057971014493,-0.0503645632950293
"X1008",0.753623188405797,0.173913043478261,0.888768222591068
"X864",0.231884057971014,0.884057971014493,0.194571835643662
"X3359",0.666666666666667,0.144927536231884,0.706763030937412
"X1878",0.985507246376812,0.159420289855072,0.22227377170957
"X3762",0,0.840579710144928,0.916865340000611
"X2432",0.0724637681159421,0.434782608695652,0.500135794434943
"X3505",0.652173913043478,0.101449275362319,0.491140648625879
"X4844",0.0579710144927536,0.405797101449275,0.454537480204497
"X1856",0.521739130434783,0.376811594202899,0.504059953227256
"X3795",0.898550724637681,0.347826086956522,0.347581668144928
"X4562",0.0144927536231884,0.710144927536232,0.6350780610781
"X1036",0.652173913043478,0.507246376811594,0.419092724902622
"X3179",0.405797101449275,0.231884057971014,0.25571925183604
"X613",0.507246376811594,0.101449275362319,0.357332466461445
"X1303",0.521739130434783,0.159420289855072,0.241645220287249
"X1883",0.971014492753623,0.333333333333333,0.452324651833719
"X66",0.318840579710145,0.0724637681159421,0.734859750728131
"X1864",0.594202898550725,0.0724637681159421,0.174798913809878
"X4238",0.942028985507246,0.202898550724638,0.37404744469009
"X1658",0.710144927536232,0.318840579710145,0.744151764523763
"X2348",0.202898550724638,0.811594202898551,0.406330176607215
"X2920",0.115942028985507,0.753623188405797,0.427903038464916
"X2403",0.260869565217391,0.231884057971014,0.854359615117444
"X907",0.333333333333333,0.565217391304348,0.630615800536485
"X4026",0.304347826086956,0.0144927536231884,0.91648814507722
"X3253",0.956521739130435,0.449275362318841,0.641628194523578
"X3864",0.855072463768116,0.869565217391304,0.462755894297456
"X525",0.27536231884058,0.260869565217391,0.718552209816156
"X3519",0.0434782608695652,0.623188405797101,0.367216400736614
"X2000",0.0579710144927536,0.376811594202899,0.519155431842977
"X3990",0.956521739130435,0.0289855072463768,0.192171114770259
"X3145",0.0869565217391304,0.115942028985507,0.33515956914976
"X3804",0,0.101449275362319,0.145442356778914
"X2687",0.869565217391304,0.956521739130435,0.281645309713639
"X2573",0.0144927536231884,0.0434782608695652,0.232891265510642
"X3833",0.0724637681159421,0.188405797101449,0.379849207636087
"X114",0.115942028985507,0,0.41850683493163
"X2316",0.550724637681159,0.318840579710145,0.403909792621901
"X3554",0.956521739130435,0.753623188405797,0.507398009008851
"X3361",0.318840579710145,0.260869565217391,0.471011922768191
"X1301.1",0.246376811594203,0.231884057971014,0.528957233362713
"X1824.1",0.565217391304348,0.681159420289855,0.527483064932922
"X2806.1",0.768115942028985,0.521739130434783,0.437338908996435
"X4448.1",0.0434782608695652,0.536231884057971,0.620520007569815
"X988.1",0.492753623188406,0.246376811594203,0.244026455781885
"X4398.1",0.91304347826087,0.289855072463768,0.577673701025917
"X4624.1",0.217391304347826,0.405797101449275,0.432028553245441
"X3234.1",0.36231884057971,0.0724637681159421,0.439285402678898
"X3078.1",0.376811594202899,0.159420289855072,0.366241128798939
"X303.1",0.840579710144928,0.884057971014493,0.15848238329455
"X1008.1",0.753623188405797,0.173913043478261,0.708755246083436
"X864.1",0.231884057971014,0.884057971014493,0.153945024944763
"X3359.1",0.666666666666667,0.144927536231884,0.553248856316821
"X1878.1",0.985507246376812,0.159420289855072,0.24483785869611
"X3762.1",0,0.840579710144928,0.872118389717071
"X2432.1",0.0724637681159421,0.434782608695652,0.576525820850346
"X3505.1",0.652173913043478,0.101449275362319,0.41842926141003
"X4844.1",0.0579710144927536,0.405797101449275,0.491707476143122
"X1856.1",0.521739130434783,0.376811594202899,0.299085588386964
"X3795.1",0.898550724637681,0.347826086956522,0.474662756691423
"X4562.1",0.0144927536231884,0.710144927536232,0.645741250806032
"X1036.1",0.652173913043478,0.507246376811594,0.432028443018123
"X3179.1",0.405797101449275,0.231884057971014,0.328694518442616
"X613.1",0.507246376811594,0.101449275362319,0.15990017975544
"X1303.1",0.521739130434783,0.159420289855072,0.231446015916201
"X1883.1",0.971014492753623,0.333333333333333,0.228279534640783
"X66.1",0.318840579710145,0.0724637681159421,0.628761615549266
"X1864.1",0.594202898550725,0.0724637681159421,0.462789122687213
"X4238.1",0.942028985507246,0.202898550724638,0.307745003489219
"X1658.1",0.710144927536232,0.318840579710145,0.664911368740723
"X2348.1",0.202898550724638,0.811594202898551,0.249295873051286
"X2920.1",0.115942028985507,0.753623188405797,0.410798627674566
"X2403.1",0.260869565217391,0.231884057971014,0.711046768685604
"X907.1",0.333333333333333,0.565217391304348,0.49751791084586
"X4026.1",0.304347826086956,0.0144927536231884,0.91558512096764
"X3253.1",0.956521739130435,0.449275362318841,0.453843253544644
"X3864.1",0.855072463768116,0.869565217391304,0.276016084279022
"X525.1",0.27536231884058,0.260869565217391,0.536169113723759
"X3519.1",0.0434782608695652,0.623188405797101,0.307243906589305
"X2000.1",0.0579710144927536,0.376811594202899,0.503950207255332
"X3990.1",0.956521739130435,0.0289855072463768,0.186884539540657
"X3145.1",0.0869565217391304,0.115942028985507,0.5236026294955
"X3804.1",0,0.101449275362319,0.109820576824567
"X2687.1",0.869565217391304,0.956521739130435,0.446062860463823
"X2573.1",0.0144927536231884,0.0434782608695652,0.159803131302337
"X3833.1",0.0724637681159421,0.188405797101449,0.27633258534213
"X114.1",0.115942028985507,0,0.551605812902928
"X2316.1",0.550724637681159,0.318840579710145,0.548439696733667
"X3554.1",0.956521739130435,0.753623188405797,0.537216688994648
"X3361.1",0.318840579710145,0.260869565217391,0.610262897750045
"X2233",0.449275362318841,0.942028985507246,0.903916516818646
"X893",0.826086956521739,0.0289855072463768,0.802952765024435
"X1508",0.420289855072464,0.579710144927536,0.607335907415404
"X2233.1",0.449275362318841,0.942028985507246,0.892282855286364
"X893.1",0.826086956521739,0.0289855072463768,0.742747652376446
"X1508.1",0.420289855072464,0.579710144927536,0.546249226290856
"X2417",0.710144927536232,1,0.0634041673971038
"X2221",0.347826086956522,0.985507246376812,0.426006248318069
"X475",0.681159420289855,0.63768115942029,0.332602405635093
"X2417.1",0.710144927536232,1,0.081064078558301
"X2221.1",0.347826086956522,0.985507246376812,0.384361530786615
"X475.1",0.681159420289855,0.63768115942029,0.474332571054371
"X3139",0.594202898550725,1,0.731635762330115
"X1767",0.985507246376812,0.985507246376812,0.822787303951675
"X3148",0.0724637681159421,0.985507246376812,0.596619624763916
"X3139.1",0.594202898550725,1,0.657613362281436
"X1767.1",0.985507246376812,0.985507246376812,0.800475543763381
"X3148.1",0.0724637681159421,0.985507246376812,0.892646853691637
"X4054",0,1,0.988586074787937
"X3501",0.72463768115942,0,0.912192312415523
"X4038",1,0.492753623188406,0.475507436628288
"X4054.1",0,1,0.94214542391374
"X3501.1",0.72463768115942,0,0.943388154088301
"X4038.1",1,0.492753623188406,0.475752822970179
"X1088",0.507246376811594,0.985507246376812,0.912784889146296
"X1496",0.217391304347826,0.0434782608695652,0.882641130246595
"X1881",0.144927536231884,0.971014492753623,0.228164122034556
"X1088.1",0.507246376811594,0.985507246376812,0.894685725018786
"X1496.1",0.217391304347826,0.0434782608695652,0.978584748191015
"X1881.1",0.144927536231884,0.971014492753623,0.248210965950202
"X3753",0.27536231884058,1,0.194612420589769
"X9",0.985507246376812,0,0.0626441631707488
"X324",0.753623188405797,1,0.0887333229399285
"X3753.1",0.27536231884058,1,-0.000148169467455342
"X9.1",0.985507246376812,0,-0.174253559809812
"X324.1",0.753623188405797,1,0.00253367435760746
"X2137",0.869565217391304,0,0.750638567843464
"X4346",1,0.884057971014493,0.814577242498686
"X1929",0.492753623188406,0.0289855072463768,0.00224470104130735
"X2137.1",0.869565217391304,0,0.663429648723388
"X4346.1",1,0.884057971014493,0.823451936433887
"X1929.1",0.492753623188406,0.0289855072463768,-0.0497722600606898
"X312",0.927536231884058,0.985507246376812,0.859713839480454
"X3318",0,0.420289855072464,0.422904995127794
"X3652",0.594202898550725,0,0.134395493110101
"X312.1",0.927536231884058,0.985507246376812,0.560424722839109
"X3318.1",0,0.420289855072464,0.49836446872986
"X3652.1",0.594202898550725,0,0.425579100730062
"X4054.2",0,1,1.09413038251835
"X2265",0.144927536231884,0,0.717658892685818
"X315",0.565217391304348,1,0.949592851956491
"X4054.3",0,1,1.06025312079647
"X2265.1",0.144927536231884,0,0.72748902095245
"X315.1",0.565217391304348,1,0.85883926881981
"X2221.2",0.347826086956522,0.985507246376812,0.534623492333695
"X4368",0.0144927536231884,0.0144927536231884,-0.169253213901322
"X2135",0.811594202898551,0.521739130434783,0.504026672252302
"X2221.3",0.347826086956522,0.985507246376812,0.33902508871089
"X4368.1",0.0144927536231884,0.0144927536231884,-0.103349779324425
"X2135.1",0.811594202898551,0.521739130434783,0.417909431620616
"X3148.2",0.0724637681159421,0.985507246376812,0.680016459041871
"X1970",0.739130434782609,1,-0.0288247255568446
"X4868",1,0.463768115942029,0.573773249952776
"X3148.3",0.0724637681159421,0.985507246376812,0.762705624452929
"X1970.1",0.739130434782609,1,-0.0940613659501408
"X4868.1",1,0.463768115942029,0.529532248933862
"X2472",0.231884057971014,0.985507246376812,0.10156990536802
"X4177",0.898550724637681,1,0.415963138442627
"X4439",0.376811594202899,0.0289855072463768,0.433220165837647
"X2472.1",0.231884057971014,0.985507246376812,0.188959300662478
"X4177.1",0.898550724637681,1,0.585486020595807
"X4439.1",0.376811594202899,0.0289855072463768,0.548952216349822
"X2188",0.463768115942029,0.956521739130435,1.06856060009341
"X3754",0.173913043478261,0.478260869565217,0.523722039760412
"X3838",0.579710144927536,0,0.237583905662148
"X2188.1",0.463768115942029,0.956521739130435,1.00094246205185
"X3754.1",0.173913043478261,0.478260869565217,0.511955219087339
"X3838.1",0.579710144927536,0,0.249409233151062
"X2779",0.666666666666667,0.971014492753623,0.257312899062951
"X2905",0.36231884057971,0.594202898550725,0.412262931968885
"X1092",0.855072463768116,0.0434782608695652,0.684374656634205
"X2779.1",0.666666666666667,0.971014492753623,0.25432922031862
"X2905.1",0.36231884057971,0.594202898550725,0.573206800821857
"X1092.1",0.855072463768116,0.0434782608695652,0.624283478511467
"X1996",0,0.550724637681159,0.456538909958488
"X1264",0,0.115942028985507,0.0877297219309502
"X1881.2",0.144927536231884,0.971014492753623,0.414277745940492
"X1996.1",0,0.550724637681159,0.496159478539218
"X1264.1",0,0.115942028985507,0.118554182846395
"X1881.3",0.144927536231884,0.971014492753623,0.288920719770191
"X1759",0.492753623188406,0.652173913043478,0.562593491258416
"X3632",0.72463768115942,0.0579710144927536,1.03900289514296
"X1825",0.826086956521739,0.478260869565217,0.579618063743187
"X1759.1",0.492753623188406,0.652173913043478,0.53809735749422
"X3632.1",0.72463768115942,0.0579710144927536,0.902107459767222
"X1825.1",0.826086956521739,0.478260869565217,0.536783954716046
"X1709",0.347826086956522,0.797101449275362,0.552190047290181
"X1429",0.72463768115942,0.826086956521739,0.226366643565956
"X3726",0.797101449275362,0.246376811594203,0.762026251117701
"X1709.1",0.347826086956522,0.797101449275362,0.557181775328833
"X1429.1",0.72463768115942,0.826086956521739,0.455006082769959
"X3726.1",0.797101449275362,0.246376811594203,0.675956882846884
"X1225",0.898550724637681,0.652173913043478,0.514924679963446
"X457",0.246376811594203,0.63768115942029,0.523775678121314
"X607",0.579710144927536,0.840579710144928,0.692682771177163
"X1225.1",0.898550724637681,0.652173913043478,0.529388013665613
"X457.1",0.246376811594203,0.63768115942029,0.537953099197041
"X607.1",0.579710144927536,0.840579710144928,0.752762543732301
"X2436",0,0.27536231884058,0.337568700517929
"X2286",0.985507246376812,0.768115942028985,0.525519687275292
"X353",0.434782608695652,0.405797101449275,0.442140555404382
"X2436.1",0,0.27536231884058,0.448781226391683
"X2286.1",0.985507246376812,0.768115942028985,0.637787252327063
"X353.1",0.434782608695652,0.405797101449275,0.221372209677871
"X1912",0.144927536231884,0.231884057971014,0.619326756793777
"X2339",0.449275362318841,0.768115942028985,0.610490368671736
"X648",0.797101449275362,0.72463768115942,0.332970695764402
"X1912.1",0.144927536231884,0.231884057971014,0.580445546364568
"X2339.1",0.449275362318841,0.768115942028985,0.554174829553165
"X648.1",0.797101449275362,0.72463768115942,0.326563138897287
"X2314",0.623188405797101,0.376811594202899,0.439647282723006
"X2277",0.130434782608696,0.652173913043478,0.447392833431908
"X2066",0.666666666666667,0.782608695652174,0.351305946542615
"X2314.1",0.623188405797101,0.376811594202899,0.447922654569556
"X2277.1",0.130434782608696,0.652173913043478,0.412740296311896
"X2066.1",0.666666666666667,0.782608695652174,0.588366020986712
"X3356",0.536231884057971,0.521739130434783,0.573717134002479
"X811",0.289855072463768,0.782608695652174,0.347674045674317
"X3368",0.91304347826087,0.594202898550725,0.68809797320479
"X3356.1",0.536231884057971,0.521739130434783,0.424672829038697
"X811.1",0.289855072463768,0.782608695652174,0.374655230163929
"X3368.1",0.91304347826087,0.594202898550725,0.415066360070817
"X775",0.318840579710145,0.434782608695652,0.478099142992803
"X2805",0,0.898550724637681,0.890679512195847
"X1445",0.536231884057971,0.811594202898551,0.674043401526804
"X775.1",0.318840579710145,0.434782608695652,0.478037322047631
"X2805.1",0,0.898550724637681,0.986831543184007
"X1445.1",0.536231884057971,0.811594202898551,0.889454351045841
"X2435",0.811594202898551,0.202898550724638,0.624348171306615
"X4782",0.231884057971014,0.536231884057971,0.470596742216321
"X1226",0.188405797101449,0.159420289855072,0.834563132158732
"X2435.1",0.811594202898551,0.202898550724638,0.510806844135531
"X4782.1",0.231884057971014,0.536231884057971,0.430692349891947
"X1226.1",0.188405797101449,0.159420289855072,0.828994944682137
"X4172",0.985507246376812,0.304347826086956,0.407036661621486
"X4725",0.101449275362319,0.855072463768116,0.490949641657866
"X4513",0.768115942028985,0.782608695652174,0.175764081672365
"X4172.1",0.985507246376812,0.304347826086956,0.449697888204547
"X4725.1",0.101449275362319,0.855072463768116,0.66708879299801
"X4513.1",0.768115942028985,0.782608695652174,0.057066839547181
"X1382",0.710144927536232,0.405797101449275,0.514362287167278
"X3837",0.376811594202899,0.782608695652174,0.714807574524601
"X838",0.449275362318841,0.0724637681159421,0.226940702498184
"X1382.1",0.710144927536232,0.405797101449275,0.534686479082242
"X3837.1",0.376811594202899,0.782608695652174,0.403777564926364
"X838.1",0.449275362318841,0.0724637681159421,0.141459566880498
"X784",0.608695652173913,0.231884057971014,0.520548523347835
"X3116",0.623188405797101,0.623188405797101,0.528005249681503
"X4177.2",0.898550724637681,1,0.489708405006594
"X784.1",0.608695652173913,0.231884057971014,0.35250946144067
"X3116.1",0.623188405797101,0.623188405797101,0.497455616346127
"X4177.3",0.898550724637681,1,0.414815784231202
"X4670",0.405797101449275,0.347826086956522,0.720050787580317
"X4804",0.927536231884058,0.797101449275362,0.754200096280565
"X1257",0.898550724637681,0.159420289855072,0.547865200449346
"X4670.1",0.405797101449275,0.347826086956522,0.464204961934559
"X4804.1",0.927536231884058,0.797101449275362,0.550322275072636
"X1257.1",0.898550724637681,0.159420289855072,0.664646610162196
"X2833",0.159420289855072,0.376811594202899,0.422980779484634
