"nums","errors"
50,0.182561341715995
53,0.183967096966333
56,0.181679442321995
59,0.179126177276709
62,0.190141011453819
65,0.193559924707328
68,0.177918587780291
71,0.1746107835433
74,0.169724211410018
77,0.171752711404461
80,0.170785293474999
83,0.165430661852205
86,0.162920927357348
89,0.149920719931056
92,0.145792139000159
95,0.144487489622368
98,0.13957440747828
101,0.140568299012481
104,0.137536905484492
107,0.136958651025843
110,0.137164475848142
113,0.138917318365696
116,0.138543135671197
119,0.137256849728214
122,0.140567527281852
125,0.140001435483251
128,0.1401638870462
131,0.138864872002211
134,0.137600549732701
137,0.139456652189333
140,0.14241478896204
143,0.14304947811243
146,0.142054360877343
149,0.142983700857744
152,0.140304427209956
155,0.138343240132799
158,0.139356056322965
161,0.138572845368723
164,0.138468444716897
167,0.139712910147917
170,0.138992691515714
173,0.139036778714545
176,0.137060946391366
179,0.137566914515858
182,0.134696170996578
185,0.136182889936659
188,0.1336193094102
191,0.129952322790183
194,0.130386608631248
197,0.130172874389666
200,0.130117335806683
203,0.129953763467661
206,0.129195914341102
209,0.128818334627617
212,0.130012390075572
215,0.130497873330425
218,0.129544803483011
221,0.127649902518684
224,0.127539171266803
227,0.125425668948772
230,0.125591812875191
