"nums","errors"
50,0.0628990283522003
53,0.0609508198350618
56,0.055225194230803
59,0.0514026518455959
62,0.0426237107108522
65,0.0403073077988437
68,0.0429042704506238
71,0.0423881610992488
74,0.0414663560352325
77,0.040817297399214
80,0.0401884956565588
83,0.0428465009596995
86,0.039616546203561
89,0.0348012552889403
92,0.0338664060077809
95,0.0337723896538267
98,0.0327691694020853
101,0.0305289743197834
104,0.0307020002244214
107,0.0302393996907631
110,0.0306241167411258
113,0.0309802195838496
116,0.0335958209392781
119,0.0337816868809033
122,0.034117065871018
125,0.0330128594315505
128,0.0325581521932799
131,0.0316613316281372
134,0.0315440708798901
137,0.031459790888699
140,0.0311895304395258
143,0.0309438847220433
146,0.0307386526160355
149,0.0288373528044939
152,0.0285525429199285
155,0.0284291942994488
158,0.0282731846887474
161,0.024488462734503
164,0.0272167464274022
167,0.0246897071489955
170,0.0246521009821282
173,0.0244366961826322
176,0.024249529454433
179,0.0234932378266169
182,0.0223599159466182
185,0.0224740518215766
188,0.0199055287843322
191,0.0196943060881745
194,0.0200360765787978
197,0.0198782706502062
200,0.0192030546808225
203,0.0192581929769937
206,0.0188228562689129
209,0.0189713698591524
212,0.0188448318943856
215,0.0187514097249483
218,0.0184080773763883
221,0.0186121613745069
224,0.0184589508001211
227,0.0184658152306148
230,0.0182745699120522
