x,y,z
0.15942028985507248,0.7536231884057971,0.5656035149732463
0.7391304347826088,0.057971014492753624,0.5518541196725177
0.34782608695652173,0.34782608695652173,0.538485292976619
0.6086956521739131,0.6376811594202899,0.39731448193696006
0.15942028985507248,0.11594202898550725,0.3648425625919593
0.2028985507246377,0.8405797101449275,0.6156454506123127
0.42028985507246375,0.4492753623188406,0.559447575033343
0.5217391304347826,0.30434782608695654,0.6327780318043351
0.8405797101449275,0.6521739130434783,0.639471075073238
0.9565217391304348,0.11594202898550725,0.4106017037089979
0.5797101449275363,0.14492753623188406,0.4366435907914441
0.5797101449275363,0.043478260869565216,0.4722103127047571
0.42028985507246375,0.2028985507246377,0.36176582998730344
0.8115942028985508,0.18840579710144928,0.43449385190779094
0.6231884057971014,0.6521739130434783,0.35216972645290523
0.9420289855072463,0.2898550724637681,0.6893896838652696
0.2898550724637681,0.9565217391304348,0.5151424380076607
0.2608695652173913,0.5507246376811594,0.4748339171231523
0.7101449275362319,0.31884057971014496,0.5116315307203128
0.6811594202898551,0.9420289855072463,0.6966006491655484
0.21739130434782608,0.2318840579710145,0.6085974353171575
0.4057971014492754,0.2028985507246377,0.5915663393407056
0.391304347826087,0.08695652173913043,0.4411462313728164
0.782608695652174,0.2318840579710145,0.4315921497826514
0.6521739130434783,0.14492753623188406,0.49745685121669614
0.17391304347826086,0.13043478260869565,0.4344193638058833
0.2318840579710145,0.8260869565217391,0.7158638937567131
0.782608695652174,0.18840579710144928,0.44841832819099914
0.8115942028985508,1.0,0.5285579567790414
0.2028985507246377,0.07246376811594203,0.40056349414665143
0.9565217391304348,0.7391304347826088,0.5749253776085248
0.4492753623188406,0.14492753623188406,0.3954779430766703
0.31884057971014496,0.5072463768115942,0.4333034503967136
0.6666666666666666,0.6521739130434783,0.6255046556858169
0.6231884057971014,0.9420289855072463,0.36742749615056286
0.5507246376811594,0.2463768115942029,0.5404007082334592
0.927536231884058,0.057971014492753624,0.6118140369640624
0.7391304347826088,0.14492753623188406,0.5595005945537811
0.0,0.8260869565217391,0.6710685394554582
0.8260869565217391,0.782608695652174,0.4387456245948211
0.31884057971014496,0.43478260869565216,0.3395448686081093
0.8695652173913043,0.028985507246376812,0.6142482456116203
0.37681159420289856,0.42028985507246375,0.5349911667619468
0.5652173913043478,0.8260869565217391,0.6402400523410436
0.30434782608695654,0.13043478260869565,0.9750298695288104
0.028985507246376812,0.18840579710144928,0.4795237406515823
0.855072463768116,0.8115942028985508,0.5345944319821009
0.7681159420289855,0.927536231884058,0.5643112601815038
0.8985507246376812,0.13043478260869565,0.4198416749254332
0.21739130434782608,0.2608695652173913,0.5994298325043208
0.8115942028985508,0.8840579710144928,0.44676938184036674
0.6376811594202899,0.07246376811594203,0.42888575629776515
0.782608695652174,0.5652173913043478,0.4489520303932234
0.2318840579710145,0.8115942028985508,0.45827735914245304
0.5942028985507246,0.9420289855072463,0.6982958890933841
0.11594202898550725,0.9130434782608696,0.5805645333022357
0.5362318840579711,0.15942028985507248,0.2832512320374917
0.8115942028985508,0.6811594202898551,0.36184086120533693
0.13043478260869565,0.37681159420289856,0.7184242748377068
0.7536231884057971,0.855072463768116,0.5743675523710774
0.9855072463768116,0.8840579710144928,0.4161801515681392
0.5942028985507246,0.7391304347826088,0.5691504642715596
0.2608695652173913,0.8405797101449275,0.7424135333696112
0.9420289855072463,0.6811594202898551,0.5974761640307075
0.9855072463768116,0.014492753623188406,0.558953170498015
0.6811594202898551,0.14492753623188406,0.6286409965427113
0.9130434782608696,0.6086956521739131,0.7345466527896445
0.13043478260869565,0.4492753623188406,0.5013327699494442
0.18840579710144928,0.8260869565217391,0.3622281025253196
0.5797101449275363,0.8695652173913043,0.44005037011229237
0.42028985507246375,0.8405797101449275,0.43398552745696284
0.7536231884057971,0.6521739130434783,0.45887963204084553
0.8985507246376812,0.043478260869565216,0.7239556722918522
0.6956521739130435,0.7971014492753623,0.5803289293844283
0.8985507246376812,0.5797101449275363,0.6114207211587552
0.37681159420289856,0.14492753623188406,0.6658087674647354
0.8260869565217391,0.014492753623188406,0.9057002160495369
0.6521739130434783,0.9565217391304348,0.5046313376704489
