"nums","errors"
50,0.236236012843138
52,0.230602479352954
54,0.215133427903932
56,0.210972960438505
58,0.200580291890908
60,0.191130389182704
62,0.186548256039902
64,0.182930504739861
66,0.169131355335573
68,0.161749345305688
70,0.160169151465889
72,0.158810293526155
74,0.15645877483518
76,0.162025734904518
78,0.151779027692322
80,0.149325349725373
82,0.256960887793953
84,0.146277982235764
86,0.145960720048624
88,0.143880753707001
90,0.144218388043803
92,0.143855211876165
94,0.141062431172597
96,0.14094975533285
98,0.13041964437215
100,0.135623699565368
102,0.134018360788969
104,0.132470990413158
106,0.131282375440676
108,0.127175240583073
110,0.125841982812236
112,0.124838881931295
114,0.124008724201158
116,0.123708475548747
118,0.123020067084814
120,0.115649082526536
122,0.115604686416085
124,0.114321538609663
126,0.112910586698111
128,0.111071068134421
130,0.108172965002788
132,0.105682896753308
134,0.103905059148576
136,0.105297850002029
138,0.105606119549071
140,0.106371123365198
142,0.104982027093507
144,0.102525627802166
146,0.102550044300703
148,0.101553171132273
150,0.0968539628110702
152,0.096442451194377
154,0.0957419939354034
156,0.0960458677504136
158,0.0948809994448762
160,0.0947671910383529
162,0.0935035468082041
164,0.0914401316484089
166,0.0920232879405725
168,0.092285330062964
170,0.0906256234426227
