"","x","y","z"
"X906",0.0579710144927536,0.521739130434783,0.998573107971448
"X3441",0.579710144927536,0.478260869565217,0.864479243860348
"X2809",0.608695652173913,0.0579710144927536,0.690188083222982
"X823",0.246376811594203,0.260869565217391,0.211134500490846
"X4622",0.652173913043478,0.434782608695652,0.00448387331269647
"X4619",0.144927536231884,0.0579710144927536,0.0788856389747283
"X633",0.971014492753623,0.376811594202899,0.13156555395608
"X4079",0.217391304347826,0.521739130434783,0.98004007597338
"X2290",0.101449275362319,0.927536231884058,0.313044603622802
"X2690",0.91304347826087,0.956521739130435,0.0969167230831348
"X2703",0.304347826086957,0.217391304347826,0.136684324382515
"X1168",0.623188405797101,0.623188405797101,0.139883829607291
"X3718",0.521739130434783,0.434782608695652,0.239247462822971
"X884",1,0.608695652173913,0.198450932759617
"X1981",0.956521739130435,0.739130434782609,0.995673905507369
"X4170",0.869565217391304,0.869565217391304,0.0442068279141574
"X4769",0.231884057971014,0.840579710144927,0.240571116806465
"X1103",0.391304347826087,0.115942028985507,0.13409954522944
"X2172",0.956521739130435,0.507246376811594,0.956782681024711
"X366",0.782608695652174,0.202898550724638,0.914428445772705
"X3231",0.91304347826087,0.536231884057971,0.261121710248749
"X1891",0.768115942028985,0.376811594202899,0.117206306073356
"X4083",0.869565217391304,0.159420289855072,0.272964761366289
"X734",0.855072463768116,0.101449275362319,0.138291452901199
"X1694",0.478260869565217,0.579710144927536,0.116820351931728
"X2383",0.217391304347826,0.159420289855072,0.249829476130693
"X728",0.333333333333333,0.811594202898551,0.0613069859039022
"X1740",0.840579710144928,0.623188405797101,0.191354272607704
"X4691",0.507246376811594,0.260869565217391,0.185768194395749
"X645",0.898550724637681,0.478260869565217,0.69227307449272
"X51",0.391304347826087,0.869565217391304,0.155675927458195
"X802",0,0.942028985507246,1
"X3945",0.115942028985507,0.768115942028985,0.44094858748781
"X4229",0.521739130434783,0.231884057971014,0.0330050657395081
"X2503",0.565217391304348,0.217391304347826,0.194527432701413
"X3052",0.898550724637681,0.768115942028985,0.989708369185742
"X4108",0.91304347826087,0.0144927536231884,0.0598289824690776
"X1386",0.840579710144928,0.840579710144927,0.534130442456532
"X3245",0.420289855072464,0.666666666666667,0.227424255399626
"X732",0.36231884057971,0.507246376811594,0.993732934508657
"X4772",0.347826086956522,0.507246376811594,0.994223466893898
"X1444",0.188405797101449,0.0434782608695652,0.248234401119735
"X560",0.246376811594203,0.681159420289855,0.00652283935353817
"X793",0.91304347826087,0.318840579710145,0.210852106246365
"X4585",0.217391304347826,0.811594202898551,0.241317159454484
"X3860",0.768115942028985,0.811594202898551,0.955060326676341
"X4732",0.63768115942029,0.521739130434783,0.835543929580932
"X1695",0.333333333333333,0.695652173913043,0.249840130364755
"X2436",0.91304347826087,0.144927536231884,0.179051029506871
"X3932",0.521739130434783,0.101449275362319,0.198114126032529
"X2748",0,0.376811594202899,1
"X2242",0.347826086956522,1,0.182795650522624
"X965",0.347826086956522,0.333333333333333,0.22792727976593
"X4487",0.0434782608695652,0.594202898550725,0.985462466956805
"X1335",1,0.681159420289855,0.0961073970981932
"X3668",0.463768115942029,0,0.24840245542351
"X581",0.594202898550725,0.927536231884058,0.497399120784354
"X2935",0.130434782608696,0.449275362318841,0.961679786593034
"X2170",0.884057971014493,0.27536231884058,0.439357646342967
"X964",0.739130434782609,1,0.5173367720022
"X4171",0.478260869565217,0.753623188405797,0.191937681226386
"X4036",0.072463768115942,0.318840579710145,0.867141728028462
"X2778",0.318840579710145,0.391304347826087,0.2325503116012
"X1008",0.0289855072463768,0.130434782608696,0.937088062849805
"X3083",0.666666666666667,0.710144927536232,0.0653059851411052
"X866",0.0289855072463768,0.869565217391304,0.937066210196545
"X2692",0.550724637681159,0.159420289855072,0.234936294259446
"X4507",1,0.231884057971014,0.445283859456466
"X2687",0,0.666666666666667,1
"X883",0.130434782608696,1,0.0126456274363004
"X2596",0.608695652173913,0.333333333333333,0.164774914435439
"X3628",0.072463768115942,0.231884057971014,0.754257590393304
"X58",0.72463768115942,0,0.66000583808162
"X3990",0.550724637681159,0.826086956521739,0.249552291182177
"X4785",0.260869565217391,0.594202898550725,0.547666345872889
"X833",0.0289855072463768,0.0289855072463768,0.926074480567507
"X2275",0.72463768115942,0.289855072463768,0.213271678573585
"X1407",0.318840579710145,0,0.193130357103379
"X4392",0.478260869565217,0.956521739130435,0.247892042831366
"X1587",0.768115942028985,0.507246376811594,0.972007897702352
"X3702",0.739130434782609,0.579710144927536,0.245212830659751
"X2856",0,0.27536231884058,1
"X3094",0.91304347826087,0.0579710144927536,0.128236028884148
"X2024",0.956521739130435,0.898550724637681,0.0779535128404068
"X1990",0,0.550724637681159,1
"X4648",0.304347826086957,0.898550724637681,0.114346075079347
"X3396",0,0.826086956521739,1
"X460",0.884057971014493,0.420289855072464,0.203348996550426
"X4591",0.521739130434783,0.391304347826087,0.229818389642753
"X2121",0.695652173913043,0.666666666666667,0.182484606453995
"X4611",0.347826086956522,0.072463768115942,0.195624804560282
"X4232",0.260869565217391,0.739130434782609,0.23728288659541
"X4443",0.710144927536232,0.869565217391304,0.993390914784291
"X4176",0.985507246376812,0.188405797101449,0.168793987721493
"X612",0.347826086956522,0.449275362318841,0.745254229199502
"X4159",0.202898550724638,0.347826086956522,0.370325611847958
"X373",0.695652173913043,0.173913043478261,0.650500817401042
"X4777",0.260869565217391,0.985507246376812,0.0169124597241176
"X4890",0.130434782608696,0.681159420289855,0.605520836242653
"X4677",0.550724637681159,0.695652173913043,0.191716061905687
"X416",0.753623188405797,0.101449275362319,0.740729927547608
"X3011",0.797101449275362,0.72463768115942,0.080979927987929
"X4125",0.434782608695652,0.391304347826087,0.0989953826204788
"X2147",0.797101449275362,0.0144927536231884,0.0334713669687224
"X271",0.797101449275362,0.927536231884058,0.135843248157726
"X4639",0.391304347826087,0.202898550724638,0.186832211434609
"X1788",0.130434782608696,0.855072463768116,0.13051216563347
"X4184",1,0.956521739130435,0.199841784588772
"X1377",0.63768115942029,0.782608695652174,0.20068794825948
"X1309",0.246376811594203,0.449275362318841,0.867086255443653
"X1288",0.91304347826087,0.666666666666667,0.240844171410209
"X3894",0.666666666666667,0.985507246376812,0.996752925523135
"X1344",0.159420289855072,0.27536231884058,0.26640039440483
"X4333",0.492753623188406,0.884057971014493,0.245654788551768
"X3082",0.826086956521739,0.333333333333333,0.0848905818067771
"X4480",0.492753623188406,0.507246376811594,0.988425942331107
"X3756",1,0.130434782608696,0.0341582374384742
"X3807",0.260869565217391,0.115942028985507,0.100955917091144
"X3265",0.0289855072463768,0.768115942028985,0.958080659335577
"X433",0.101449275362319,0.130434782608696,0.373165474428331
"X585",0.0434782608695652,0.985507246376812,0.837103472661752
"X4161",0.318840579710145,0.608695652173913,0.231319708869632
"X2978",0.521739130434783,0,0.0483919750324244
"X1390",0.434782608695652,0.797101449275362,0.179509466494242
"X4567",0.115942028985507,0.36231884057971,0.798657246427691
"X4177",0.565217391304348,0.971014492753623,0.331011894183169
"X3114",0.173913043478261,0.942028985507246,0.220246227203852
"X1578",0.434782608695652,0.27536231884058,0.0849573491985584
"X2561",0.652173913043478,0.101449275362319,0.856261667568056
"X2488",0.173913043478261,0.550724637681159,0.932118660702267
"X4637",0.826086956521739,0.449275362318841,0.00851430833242562
"X102",0.623188405797101,0.260869565217391,0.142796768248382
"X4454",0.91304347826087,0.826086956521739,0.101483769422833
"X1499",0.36231884057971,0.927536231884058,0.171668060140305
"X4580",0.478260869565217,0.333333333333333,0.123024810928894
