"nums","errors"
50,0.0227615776517315
51,0.021001415533181
52,0.0193182106308254
53,0.0190848952453507
54,0.0177568785163317
55,0.0175758632425573
56,0.0173419717311538
57,0.0159487126644548
58,0.0159582679423616
59,0.0159818493361191
60,0.0156341273711974
61,0.015421899052687
62,0.0152910354761011
63,0.0146778193082542
64,0.0139697205931092
65,0.0138603171822732
66,0.0130784150642807
67,0.0130728248692306
68,0.0129631636844251
69,0.0129341458119932
70,0.0125668138685542
71,0.0123996882429531
72,0.0124814753089926
73,0.0122074706850771
74,0.0121720861953232
75,0.0111999511954239
76,0.0113436880926626
77,0.0113063094042849
78,0.0110311071630931
79,0.0110782309697802
80,0.01032698198158
81,0.0105301362964657
82,0.0103714212859342
83,0.0103762506816971
84,0.0101200456449272
85,0.0101303828244307
86,0.0100296278100786
87,0.0100463558896028
88,0.00946637866931925
89,0.0094661862572648
90,0.00945579090453629
91,0.00946698628190615
92,0.00910864888837245
93,0.00911400195108361
94,0.00897757457222671
95,0.00890704706065654
96,0.00893156726256951
97,0.00897275990650324
98,0.00886512762396756
99,0.00885833149405055
100,0.00887118495427021
101,0.00885575287327961
102,0.00884485876838688
103,0.0087924986097024
104,0.00903695163136243
105,0.00898129349680326
106,0.00896565805567733
107,0.0089153796111211
108,0.00885907056328053
109,0.0087756532292601
110,0.00874576072837737
111,0.00871045259246348
112,0.00865957140684969
113,0.00851851292269334
114,0.00861189299613857
115,0.00851090876552731
116,0.00857046872677059
117,0.00862798606403049
118,0.0086322917132967
119,0.00857809070837741
120,0.00851961963946878
121,0.00842419110941909
122,0.00843647584624058
123,0.00842776429998584
124,0.00845534331059408
125,0.00837965655867918
126,0.00839114534701225
127,0.00839132711812563
128,0.00828740248092053
129,0.00830603820464228
130,0.00831808479529094
131,0.00823976500936535
132,0.00824070729097701
133,0.008281349919835
134,0.00830934063239822
135,0.00805447324550808
136,0.00805834778798232
137,0.00803484769783722
138,0.00802598490806764
139,0.00791360157718994
140,0.00791057228623387
