"nums","errors"
50,0.186748718722877
51,0.187352114070834
52,0.18618445615998
53,0.184326151514132
54,0.180931136193169
55,0.178919674457066
56,0.175407952045448
57,0.173301522243874
58,0.175568295018999
59,0.174202533936383
60,0.172771742945485
61,0.17117937429384
62,0.170981676196628
63,0.167127035338636
64,0.165862044814577
65,0.15775472108094
66,0.157549458873761
67,0.159221997347562
68,0.157455583684141
69,0.155616967769713
70,0.155478746744226
71,0.156674785884095
72,0.154321480749444
73,0.150462296867126
74,0.149833045389943
75,0.149542767824939
76,0.148560774448129
77,0.148508597399797
78,0.148414603068046
79,0.147472467057299
80,0.155047878329164
81,0.15203108995633
82,0.150342972596867
83,0.144770012794338
84,0.149914177289677
85,0.147889271775278
86,0.146860610279063
87,0.146537747668622
88,0.133891083659131
89,0.134812259643561
90,0.142587650014786
91,0.140647422623322
92,0.12661578326007
93,0.126738309259242
94,0.127285153935893
95,0.127322637744577
96,0.127440740545957
97,0.127615916740815
98,0.127099677671977
99,0.127127938118021
100,0.126005101575657
101,0.125851538835771
102,0.126108540371531
103,0.127556508686928
104,0.127861471838124
105,0.127959433077873
106,0.127135796703096
107,0.126929388326735
108,0.126681113756386
109,0.126556468943745
110,0.126894197450016
111,0.12676088133159
112,0.127605369744821
113,0.126849188450244
114,0.121991781463225
115,0.121979296582002
116,0.116437775654569
117,0.116233091730644
118,0.113487330040489
119,0.113329837701242
120,0.11300358885631
121,0.113164479523927
122,0.113303990919282
123,0.112716572652962
124,0.112680326529815
125,0.108957396470182
126,0.107879547291066
127,0.105570179715178
128,0.105799844180793
129,0.106051236867207
130,0.103321025686801
131,0.101694165262291
132,0.10172919835487
133,0.102582877276236
134,0.102430279909866
135,0.102400152320202
136,0.102496947054921
137,0.100367932967429
138,0.0990044422638662
139,0.0976271093587381
140,0.0962406214288954
141,0.0960192380275984
142,0.0949052664108096
143,0.0943898523719804
144,0.0942129531415705
145,0.0940657431809218
146,0.0940282761336879
147,0.0943611836307911
148,0.0943336571966629
149,0.0940299939975706
150,0.0934309037554392
151,0.0934198794596529
152,0.0936007268066776
153,0.0934886614174469
154,0.0934515597734722
155,0.0934733138517513
156,0.0940577671375741
157,0.0933155950639682
158,0.093173920713219
159,0.0936089438122118
160,0.0924872133137554
161,0.0924986903948256
162,0.0924959935285865
163,0.0921840972906435
164,0.0917336972523084
165,0.0917792597602332
166,0.0915789169811041
167,0.0909419333408291
168,0.0908730656230572
169,0.0907904971792835
170,0.0908734353706602
171,0.0909178869828444
172,0.0916182884875694
173,0.0914633497633689
174,0.0914412452806859
175,0.091603791285233
176,0.0915127800496721
177,0.0912499178797953
178,0.0912564725880267
179,0.0911082484337589
180,0.0910842336486186
181,0.0911875908468951
182,0.0910882045510752
183,0.0910996256969627
184,0.0916425167710451
185,0.0919301606721398
186,0.0913884889706586
187,0.0920597773956351
188,0.0902201751028659
189,0.0903041404940393
190,0.0902947880457887
191,0.0897678637968142
192,0.0903700378307665
193,0.0891568128087136
194,0.0870072936089463
195,0.0872869850029163
196,0.0873456691519088
197,0.0869702290623142
198,0.0858939089076087
199,0.0859369733558269
200,0.0858850702592193
201,0.0847987888611019
202,0.0847046256015945
203,0.0840932787288521
204,0.0834604335883621
205,0.0835577404429598
206,0.0832827995366686
207,0.0833229151668419
208,0.0838485335677655
209,0.0835426298781378
210,0.0835820326411393
211,0.0829256810055692
212,0.082836838231288
213,0.0818823255792112
214,0.0812081838684281
215,0.0810451363297918
216,0.0808148160042613
217,0.0809011977470869
218,0.0808223357630173
219,0.0803274203744917
220,0.0799095265696562
221,0.0798941066983118
222,0.0793933856707902
223,0.0790106322685739
224,0.0811416878245437
225,0.0798707406031491
226,0.0799135460996242
227,0.0792324551433952
228,0.0790611661998746
229,0.0792429128677719
230,0.0792679128894533
