"nums","errors"
50,0.0413650254848822
53,0.064198783107056
56,0.0596141672619786
59,0.0383616841160383
62,0.0592347762237261
65,0.0502974729456475
68,0.0356115159982603
71,0.0352711268678648
74,0.0351406936556666
77,0.0354150302353171
80,0.0354471614348557
83,0.0346085576446173
86,0.035191315754793
89,0.0404134032722266
92,0.0344682912901946
95,0.0352186985069041
98,0.0354398581782711
101,0.0356360807036528
104,0.0363046225425268
107,0.0363338072958901
110,0.0390456872111081
113,0.0341144344234489
116,0.0346274278846009
119,0.0344708073915575
122,0.0343330868144075
125,0.0344720235138743
128,0.0341574355344111
131,0.0345416400344017
134,0.0341418886454964
137,0.0339738675692794
140,0.033930378002701
143,0.0340607866772037
146,0.0335278688604105
149,0.0337784889968669
152,0.0338871762163825
155,0.0339707292073322
158,0.0344658189136869
161,0.0340260413618415
164,0.0341972815110862
167,0.0335395809120878
170,0.0331422854173774
173,0.0329474436174398
176,0.0335826144249056
179,0.0329214964479573
182,0.0333125745148436
185,0.0311428711305333
188,0.0309980826326794
191,0.0317092076488266
194,0.0330887101623335
197,0.0327980504067011
200,0.0319984137797257
203,0.0317656766854371
206,0.0312813448323676
209,0.0317403173391099
212,0.0319082215972241
215,0.0321878042393679
218,0.0320025049686283
221,0.0319243491228103
224,0.0319368013413755
227,0.0307416435315091
230,0.0298380876155271
